Chromossome	First_index	Last_index	Citoband	Unkown	Size	TandemRepeats_dens	STRs_dens	LTRs_dens	DRs_density	CDSs_density	CDSIntron_density	CDSExon_density	five_prime_UTRs_density	five_prime_UTRIntron_density	five_prime_UTRExon_density	three_prime_UTRs_density	three_prime_UTRIntron_density	three_prime_UTRExon_density	exons_density	SNP_density	Indel_density	Inserts_density	Deletes_density
chr20	43100000	43499999	q13.11	gneg	399999	0.0275125688	0.0080300201	0.0223700559	0.083180208	0.0020200051	0.0009000023	0.0011200028	0.0009400024	0.0003500009	0.0005900015	0.0089575224	0.0088500221	0.0001075003	0.0194350486	0.0282001	0.0077775	0.0018550046	0.0059300148
chr20	43500000	47799999	q13.12	gpos25	4299999	0.030989077	0.0084488392	0.0259095409	0.3558012455	0.0106634909	0.0079048856	0.0027586053	0.0057553502	0.0022002331	0.0035551171	0.029980007	0.0295334952	0.0004465117	0.0703155977	0.0271068	0.0086988	0.0023151168	0.0064097689
chr20	47800000	51199999	q13.13	gneg	3399999	0.0435414834	0.0098555911	0.0375705993	0.4438157188	0.0061967665	0.0050120603	0.0011847062	0.002802942	0.0008820591	0.0019208829	0.0181920642	0.0177300052	0.000462059	0.0512650151	0.0280253	0.0083553	0.0022388242	0.0061608842
chr20	51200000	56399999	q13.2	gpos75	5199999	0.0278007746	0.0097609634	0.0224057735	0.2027248467	0.0031767314	0.0024688466	0.0007078848	0.0014638464	0.0005394232	0.0009244233	0.0075632707	0.0073136553	0.0002496154	0.0194305807	0.0285173	0.0091556	0.0024192312	0.0067811552
chr20	56400000	57799999	q13.31	gneg	1399999	0.039387171	0.0105778647	0.0343050245	0.3417802441	0.0066892905	0.0057528613	0.0009364292	0.0046678605	0.0029064306	0.0017614298	0.0176328697	0.0172307266	0.0004021431	0.0496643212	0.0308565	0.0089357	0.0022142873	0.006757862
chr20	57800000	59699999	q13.32	gpos50	1899999	0.033417386	0.0132073754	0.0273873828	0.3418975484	0.0074510566	0.0044752655	0.002975791	0.0052400028	0.0021542117	0.0030857911	0.0261479085	0.0261479085	0.0	0.0615368745	0.0291921	0.0090395	0.0023184223	0.0067536878
chr20	59700000	64444166	q13.33	gneg	4744166	0.0708449072	0.0121481837	0.0660546026	0.3044115657	0.0107420356	0.0080507301	0.0026913055	0.0063431592	0.0038913057	0.0024518535	0.0248311294	0.0241089793	0.0007221501	0.0748080906	0.0321755	0.0095389	0.0023856669	0.007194099
chr21	0	3099999	p13	gvar	3099999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr21	3100000	6999999	p12	stalk	3899999	0.0458266784	0.0043912832	0.0434630881	0.0526595007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0124574391	0.0002713	5.54e-05	1.61539e-05	4e-05
chr21	7000000	10899999	p11.2	gvar	3899999	0.1678046584	0.0500500128	0.1267579812	0.0425653955	0.000154359	0.000154359	0.0	6.92308e-05	3.30769e-05	3.61539e-05	0.0001505129	0.0001505129	0.0	0.0193925691	0.0070023	0.001771	0.0004987181	0.0012830773
chr21	10900000	11999999	p11.1	acen	1099999	1.0000009091	0.0	1.0000009091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr21	12000000	12999999	q11.1	acen	999999	0.9471259471	0.0	0.9471259471	0.0005020005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002500003	0.000256	9.8e-05	4.7e-05	5.10001e-05
chr21	13000000	14999999	q11.2	gneg	1999999	0.0337930169	0.008071004	0.0298735149	0.1006355503	0.0030975015	0.0027305014	0.0003670002	0.0006215003	0.0003515002	0.0002700001	0.0062670031	0.006092503	0.0001745001	0.0418430209	0.020634	0.0059595	0.0016395008	0.0043470022
chr21	15000000	22599999	q21.1	gpos100	7599999	0.0196892131	0.007010922	0.0156127652	0.0907823804	0.0003948685	0.0003294737	6.53947e-05	0.0003056579	5.32895e-05	0.0002523685	0.0025076319	0.0025076319	0.0	0.0215310555	0.0291117	0.0094291	0.0024407898	0.007026843
chr21	22600000	25499999	q21.2	gneg	2899999	0.0198234551	0.0081765545	0.0152579363	0.0424910491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0135572461	0.0297441	0.0093731	0.0024993112	0.0069020713
chr21	25500000	30199999	q21.3	gpos75	4699999	0.0191725573	0.0077708527	0.0144651095	0.1905062107	0.0020570217	0.0012555322	0.0008014895	0.0016627663	0.0007236172	0.0009391491	0.0080176613	0.0077934059	0.0002242554	0.0245672393	0.0277598	0.0099185	0.0025217027	0.0074321292
chr21	30200000	34399999	q22.11	gneg	4199999	0.0284702449	0.009077145	0.0231959579	0.2472955351	0.0095226213	0.0084126211	0.0011100003	0.0032926198	0.0017833338	0.0015092861	0.0248140535	0.0241090534	0.0007050002	0.0607190621	0.0270169	0.0088819	0.0023764291	0.0065421444
chr21	34400000	36399999	q22.12	gpos50	1999999	0.0293225147	0.0081555041	0.0247605124	0.3406136703	0.0047280024	0.0034355017	0.0012925006	0.003909502	0.0018670009	0.002042501	0.0114635057	0.0108330054	0.0006305003	0.0374730187	0.0271735	0.008541	0.0022835011	0.0063060032
chr21	36400000	38299999	q22.13	gneg	1899999	0.0254747502	0.0082136885	0.0208121162	0.2782238306	0.0048447394	0.0035473703	0.0012973691	0.007660004	0.002541054	0.0051189501	0.0271742248	0.0271742248	0.0	0.0597037156	0.0275479	0.0092037	0.0024715802	0.0067578983
chr21	38300000	41199999	q22.2	gpos50	2899999	0.0274420784	0.010893452	0.0225044905	0.2495918102	0.0031617252	0.0025968974	0.0005648278	0.0026086216	0.0009217245	0.0016868971	0.0175593164	0.017514144	4.51724e-05	0.0440048428	0.02951	0.0097741	0.0023934491	0.0074324164
chr21	41200000	46709982	q22.3	gneg	5509982	0.0684851602	0.0133278112	0.0644352377	0.4453517271	0.0100938624	0.0078336009	0.0022602615	0.0058372242	0.0030442931	0.0027929311	0.0260915553	0.0259118814	0.0001796739	0.0878558224	0.0295812	0.0092608	0.0022941999	0.0070051046
chr22	0	4299999	p13	gvar	4299999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22	4300000	9399999	p12	stalk	5099999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22	9400000	13699999	p11.2	gvar	4299999	0.2487970346	0.0077883739	0.2452354059	0.0036823264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014672096	0.0020016	0.0005621	0.0001576745	0.0004079071
chr22	13700000	14999999	p11.1	acen	1299999	1.0000007692	0.0	1.0000007692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22	15000000	17399999	q11.1	acen	2399999	0.2403821835	0.0069045862	0.2373859322	0.0817129507	0.0042104184	0.004002085	0.0002083334	0.0015279173	0.0003262501	0.0012016672	0.0077312532	0.0076004198	0.0001308334	0.0491012705	0.0142392	0.0038333	0.0010466671	0.0027975012
chr22	17400000	21699999	q11.21	gneg	4299999	0.060122107	0.0098007	0.0565411759	0.3302484489	0.0142174452	0.0123576773	0.0018597679	0.0061027921	0.0032662798	0.0028365123	0.0320051237	0.0314483794	0.0005567443	0.1057721176	0.0212186	0.0065347	0.0018460469	0.0047181406
chr22	21700000	23099999	q11.22	gpos25	1399999	0.0389807421	0.0095400068	0.0357471684	0.3268495192	0.0159050114	0.0146150104	0.0012900009	0.0051171465	0.0019207157	0.0031964309	0.0126914376	0.0125571518	0.0001342858	0.0947079248	0.0314422	0.0092093	0.0024728589	0.0067692905
chr22	23100000	25499999	q11.23	gneg	2399999	0.0421450176	0.0092879205	0.037482099	0.3852043272	0.0091804205	0.00806167	0.0011187505	0.0058175024	0.003885835	0.0019316675	0.0223983427	0.0218616758	0.0005366669	0.0902500376	0.0283608	0.0092338	0.0026195844	0.0066579194
chr22	25500000	29199999	q12.1	gpos50	3699999	0.0312894679	0.0122140574	0.02404352	0.3086362996	0.0051921636	0.0046486499	0.0005435137	0.0022194601	0.0013408112	0.0008786489	0.0136308145	0.0131900036	0.0004408109	0.0501586622	0.027403	0.008463	0.0022356763	0.0062597314
chr22	29200000	31799999	q12.2	gneg	2599999	0.0519480969	0.0076753876	0.0475238644	0.3861413024	0.0159438523	0.0128538511	0.0030900012	0.0090515419	0.0049284634	0.0041230785	0.0357730907	0.0337773207	0.00199577	0.1117404276	0.0254931	0.00876	0.0023542317	0.0064511563
chr22	31800000	37199999	q12.3	gpos50	5399999	0.0323801912	0.0110385206	0.0264751901	0.2852870899	0.0050648158	0.0041905563	0.0008742594	0.0046066675	0.0015064818	0.0031001858	0.015894077	0.0157637066	0.0001303704	0.0499013055	0.02925	0.0091354	0.0023453708	0.0068333346
chr22	37200000	40599999	q13.1	gneg	3399999	0.0485761908	0.0092341204	0.0426797184	0.466884255	0.0149073573	0.0122991213	0.0026082361	0.0086973555	0.0044305895	0.004266766	0.0468797197	0.0455994252	0.0012802945	0.1056762076	0.0271227	0.0085229	0.0021979418	0.0063544136
chr22	40600000	43799999	q13.2	gpos50	3199999	0.0615037692	0.0088809403	0.0568209553	0.3735619917	0.0106434408	0.0087003152	0.0019431256	0.0065684396	0.0027968759	0.0037715637	0.0314796973	0.0305006345	0.0009790628	0.0764490864	0.0273763	0.0089625	0.0024887508	0.006507502
chr22	43800000	48099999	q13.31	gneg	4299999	0.0487574532	0.0122413982	0.0434562892	0.3240105405	0.0058862804	0.005063257	0.0008230234	0.0033672101	0.0016625585	0.0017046516	0.016266748	0.0159516316	0.0003151164	0.0721490865	0.0337142	0.0102033	0.0025432564	0.007698839
chr22	48100000	49099999	q13.32	gpos50	999999	0.0808530809	0.0264410264	0.0724060724	0.1605571606	0.0004300004	0.0001540002	0.0002760003	0.0003220003	0.0	0.0003220003	0.0020840021	0.0020840021	0.0	0.0166800167	0.03886	0.011493	0.002994003	0.0085540086
chr22	49100000	50818467	q13.33	gneg	1718467	0.091579879	0.0145868382	0.0866231356	0.2943437378	0.0189366453	0.0150529513	0.003883694	0.0062096043	0.0029939475	0.0032156567	0.0320593878	0.0306499921	0.0014093957	0.1029295296	0.0340414	0.0100421	0.0025906811	0.0074927246
chrX	0	4399999	p22.33	gneg	4399999	0.1878034518	0.0526543301	0.1690484475	0.1279550291	0.00414091	0.0033250008	0.0008159093	0.0015659094	0.0005852274	0.000980682	0.0091875021	0.0087677293	0.0004197728	0.0254409149	0.0203664	0.0096	0.0022493187	0.0074340926
chrX	4400000	6099999	p22.32	gpos50	1699999	0.0492594407	0.0281623695	0.0359764918	0.0340341377	0.0004994121	0.0004994121	0.0	0.0	0.0	0.0	0.001637648	0.001637648	0.0	0.0056352974	0.0	0.0	0.0	0.0
chrX	6100000	9599999	p22.31	gneg	3499999	0.0333357238	0.0136814325	0.0267188648	0.1123260321	0.0012048575	0.0007988574	0.0004060001	0.0015691433	0.0002420001	0.0013271432	0.0048531442	0.0048142871	3.88572e-05	0.0149440043	0.0	0.0	0.0	0.0
chrX	9600000	17399999	p22.2	gpos50	7799999	0.0190062845	0.0063447444	0.0146660275	0.1944002813	0.0047112827	0.0036030774	0.0011082053	0.0030417953	0.0007789745	0.0022628208	0.0155310276	0.0153087199	0.0002223077	0.0299679526	0.0	0.0	0.0	0.0
chrX	17400000	19199999	p22.13	gneg	1799999	0.0225933459	0.0063311146	0.0180311211	0.1680323156	0.004659447	0.0037266687	0.0009327783	0.0025572236	0.0005772225	0.0019800011	0.0150850084	0.0145883414	0.0004966669	0.038311688	0.0	0.0	0.0	0.0
chrX	19200000	21899999	p22.12	gpos50	2699999	0.0192125997	0.0072622249	0.0146977832	0.1633019123	0.0029374085	0.0019274081	0.0010100004	0.0020514822	0.0007148151	0.0013366672	0.015330376	0.0152929686	3.74074e-05	0.0322381601	0.0	0.0	0.0	0.0
chrX	21900000	24899999	p22.11	gneg	2999999	0.0249110083	0.0068390023	0.0203263401	0.1517337172	0.0057350019	0.0051010017	0.0006340002	0.002939001	0.0020536674	0.0008853336	0.0183146728	0.0182216727	9.3e-05	0.0346930116	0.0	0.0	0.0	0.0
chrX	24900000	29299999	p21.3	gpos100	4399999	0.0186668224	0.0068238652	0.014982958	0.0409179638	0.0028409097	0.0026418188	0.000199091	0.0004127274	0.0001429546	0.0002697728	0.0018077277	0.001681364	0.0001263637	0.0115847754	0.0	0.0	0.0	0.0
chrX	29300000	31499999	p21.2	gneg	2199999	0.0291295587	0.0156427344	0.0243081929	0.1046755021	0.0046709112	0.0044686384	0.0002022728	0.0008568186	0.0001600001	0.0006968185	0.009750459	0.0095150043	0.0002354547	0.024703193	0.0	0.0	0.0	0.0
chrX	31500000	37799999	p21.1	gpos100	6299999	0.016118574	0.0063461915	0.0122874623	0.0434054037	0.0020763495	0.0018941273	0.0001822223	0.0004992064	0.0001633334	0.0003358731	0.0039615879	0.0039615879	0.0	0.0167365106	0.0	0.0	0.0	0.0
chrX	37800000	42499999	p11.4	gneg	4699999	0.0255408565	0.0065382993	0.0213089407	0.2172304718	0.0040048945	0.0033629794	0.000641915	0.0030846815	0.0018844685	0.001200213	0.0095848957	0.0094389382	0.0001459575	0.029652134	0.0	0.0	0.0	0.0
chrX	42500000	47599999	p11.3	gpos75	5099999	0.0301892216	0.0077101976	0.0253784363	0.1768017994	0.0036396086	0.0027880398	0.0008515688	0.0020684318	0.0011417649	0.0009266668	0.0079354918	0.0077625505	0.0001729412	0.0314166728	0.0	0.0	0.0	0.0
chrX	47600000	50099999	p11.23	gneg	2499999	0.0407156163	0.0086116034	0.0351756141	0.1820780728	0.0143320057	0.0119360048	0.002396001	0.0096772039	0.0062044025	0.0034728014	0.0316156126	0.0304632122	0.0011524005	0.0818472327	0.0	0.0	0.0	0.0
chrX	50100000	54799999	p11.22	gpos25	4699999	0.0289329849	0.0079131932	0.0243955371	0.0878134229	0.0082185124	0.0066823418	0.0015361705	0.0038429795	0.002276809	0.0015661705	0.0171361739	0.0164665992	0.0006695746	0.0436014986	0.0	0.0	0.0	0.0
chrX	54800000	58099999	p11.21	gneg	3299999	0.0296875848	0.006171214	0.0265666747	0.0615018368	0.0066187899	0.0063378807	0.0002809092	0.0025409099	0.0012587883	0.0012821216	0.0134018222	0.013160307	0.0002415152	0.0336248587	0.0	0.0	0.0	0.0
chrX	58100000	60999999	p11.1	acen	2899999	0.9701610242	9.44828e-05	0.970123438	0.0103924174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chrX	61000000	63799999	q11.1	acen	2799999	0.6284873673	0.0026414295	0.6269802239	0.0313557255	0.0007489288	0.0005375002	0.0002114286	0.0007400003	0.0004978573	0.0002421429	0.0040553586	0.0040553586	0.0	0.0125971474	0.0	0.0	0.0	0.0
chrX	63800000	65399999	q11.2	gneg	1599999	0.0178162611	0.0059581287	0.0145456341	0.0261493913	0.003135002	0.0030693769	6.5625e-05	0.0007975005	0.0001687501	0.0006287504	0.0060187538	0.0059312537	8.75001e-05	0.0179387612	0.0	0.0	0.0	0.0
chrX	65400000	68499999	q12	gpos50	3099999	0.0238838787	0.0079064542	0.0191687159	0.1052574533	0.0024500008	0.0018506458	0.000599355	0.0013970972	0.0008045164	0.0005925808	0.0115925844	0.0110341971	0.0005583873	0.0286845254	0.0	0.0	0.0	0.0
chrX	68500000	72999999	q13.1	gneg	4499999	0.0305337846	0.0085495575	0.0251302278	0.1567535904	0.0086846686	0.0073922239	0.0012924447	0.0049882233	0.0020208893	0.002967334	0.0209806713	0.0203055601	0.0006751113	0.0459755658	0.0	0.0	0.0	0.0
chrX	73000000	74699999	q13.2	gpos50	1699999	0.0243900143	0.0051770619	0.0213141302	0.0969841747	0.003604708	0.0029423547	0.0006623533	0.0011329418	0.0007617652	0.0003711767	0.0130770665	0.0130770665	0.0	0.0909706417	0.0	0.0	0.0	0.0
chrX	74700000	76799999	q13.3	gneg	2099999	0.0165776269	0.0042142877	0.0135671493	0.0301704906	0.0049709547	0.0048652404	0.0001057143	0.0009690481	0.0002876192	0.0006814289	0.0084447659	0.0083538135	9.09524e-05	0.0241081067	0.0	0.0	0.0	0.0
chrX	76800000	85399999	q21.1	gpos100	8599999	0.0181453509	0.0053824425	0.0148720948	0.0508030292	0.002794884	0.0025459305	0.0002489535	0.0013266281	0.000686628	0.0006400001	0.0092555825	0.0092076755	4.7907e-05	0.0201752349	0.0	0.0	0.0	0.0
chrX	85400000	86999999	q21.2	gneg	1599999	0.0156931348	0.0065800041	0.0114293821	0.0346837717	0.0008425005	0.0003818752	0.0004606253	0.0002181251	0.0001056251	0.0001125001	0.0068337543	0.0067250042	0.0001087501	0.0119718825	0.0	0.0	0.0	0.0
chrX	87000000	92699999	q21.31	gpos100	5699999	0.0184098278	0.0061317555	0.0144666692	0.0241556183	0.0009984212	0.0009984212	0.0	0.0004392983	0.0001324562	0.0003068422	0.0019075442	0.0019075442	0.0	0.006298773	0.0	0.0	0.0	0.0
chrX	92700000	94299999	q21.32	gneg	1599999	0.012834383	0.004788128	0.0096868811	0.0261350163	0.0014162509	0.0014162509	0.0	0.0003975002	0.0002343751	0.0001631251	0.0018500012	0.0018500012	0.0	0.0087262555	0.0	0.0	0.0	0.0
chrX	94300000	99099999	q21.33	gpos75	4799999	0.0162383367	0.0059381262	0.012621461	0.0593795957	0.0002302084	0.0001635417	6.66667e-05	0.0001558334	0.0001558334	0.0	0.0012791669	0.0012602086	1.89583e-05	0.0082268767	0.0	0.0	0.0	0.0
chrX	99100000	103299999	q22.1	gneg	4199999	0.0200792905	0.0065545254	0.0157169085	0.078338352	0.0097226214	0.0082307162	0.0014919051	0.0038733343	0.0019611909	0.0019121433	0.0144016701	0.0143116701	9e-05	0.0456183442	0.0	0.0	0.0	0.0
chrX	103300000	104499999	q22.2	gpos50	1199999	0.0199400166	0.0066166722	0.0151625126	0.1764768137	0.0087291739	0.008342507	0.000386667	0.0098225082	0.007227506	0.0025950022	0.0216675181	0.0213950178	0.0002725002	0.0694658912	0.0	0.0	0.0	0.0
chrX	104500000	109399999	q22.3	gneg	4899999	0.0187110242	0.0075871444	0.0146532683	0.1026804291	0.0049895929	0.0041416335	0.0008479594	0.0021704086	0.0007640818	0.0014063268	0.0148334724	0.0146779622	0.0001555102	0.0250520459	0.0	0.0	0.0	0.0
chrX	109400000	117399999	q23	gpos75	7999999	0.0196871275	0.0069708759	0.015695752	0.0967821371	0.0028133754	0.0023256253	0.0004877501	0.0012855002	0.00034375	0.0009417501	0.0092962512	0.0091546261	0.000141625	0.0615015077	0.0	0.0	0.0	0.0
chrX	117400000	121799999	q24	gneg	4399999	0.0287300065	0.0079422745	0.02405796	0.1361932128	0.007785229	0.0066602288	0.0011250003	0.0034463644	0.0018684095	0.0015779549	0.0193425044	0.0180131859	0.0013293185	0.0407734184	0.0	0.0	0.0	0.0
chrX	121800000	129499999	q25	gpos100	7699999	0.0209503923	0.0065567541	0.0172435087	0.055719228	0.0018935067	0.001367143	0.0005263637	0.0006915585	0.0003715585	0.00032	0.0040492213	0.0040348057	1.44156e-05	0.0128201315	0.0	0.0	0.0	0.0
chrX	129500000	131299999	q26.1	gneg	1799999	0.0259289033	0.0077944488	0.0210366784	0.1857806588	0.0068111149	0.0052183362	0.0015927787	0.003008335	0.0013227785	0.0016855565	0.019009455	0.0176138987	0.0013955563	0.0403916891	0.0	0.0	0.0	0.0
chrX	131300000	134499999	q26.2	gpos25	3199999	0.0200443813	0.0076856274	0.0156881299	0.1551831735	0.003346251	0.003070626	0.0002756251	0.0014693755	0.0003703126	0.0010990628	0.0109593784	0.0109593784	0.0	0.0283540714	0.0	0.0	0.0	0.0
chrX	134500000	138899999	q26.3	gneg	4399999	0.0282552337	0.0079575018	0.0231540962	0.1437295781	0.005544774	0.0046763647	0.0008684093	0.0036827281	0.0011650003	0.0025177278	0.0187393224	0.0185088678	0.0002304546	0.0398522818	0.0	0.0	0.0	0.0
chrX	138900000	141199999	q27.1	gpos75	2299999	0.0181969644	0.0061208722	0.0137973973	0.0778839469	0.0021082618	0.00204174	6.65218e-05	0.0011656527	0.0001700001	0.0009956526	0.0040643496	0.0040643496	0.0	0.021578705	0.0	0.0	0.0	0.0
chrX	141200000	142999999	q27.2	gneg	1799999	0.0226266792	0.0087922271	0.0177155654	0.0144255636	0.0035938909	0.003471113	0.0001227778	0.0006988893	0.0002988891	0.0004000002	0.000790556	0.0007611115	2.94445e-05	0.0123172291	0.0	0.0	0.0	0.0
chrX	143000000	147999999	q27.3	gpos100	4999999	0.020113604	0.0072274014	0.0160428032	0.0179274036	0.0015886003	0.0015190003	6.96e-05	0.0012498002	0.0010000002	0.0002498	0.0034084007	0.0033734007	3.5e-05	0.0116552023	0.0	0.0	0.0	0.0
chrX	148000000	156040894	q28	gneg	8040894	0.0264203209	0.0085879754	0.0216758236	0.1533084505	0.0121054947	0.0104512011	0.0016542937	0.0058364157	0.0027708362	0.0030655795	0.0224258646	0.0220844846	0.00034138	0.0560589407	0.0010586	0.0003066	9.6258e-05	0.0002114193
chrY	0	299999	p11.32	gneg	299999	0.3128843763	0.0033466778	0.3111643705	0.0019400065	0.0021333404	0.0012133374	0.0009200031	0.0029666766	0.0021833406	0.0007833359	0.0022100074	0.0022100074	0.0	0.0061266871	0.0	0.0	0.0	0.0
chrY	300000	599999	p11.31	gpos50	299999	0.3255910853	0.075610252	0.3008943363	0.0236100787	0.0030333434	0.0007966693	0.0022366741	0.0016500055	0.0009066697	0.0007433358	0.0136767123	0.0136767123	0.0	0.0472701576	0.0	0.0	0.0	0.0
chrY	600000	10299999	p11.2	gneg	9699999	0.0780939256	0.0220488683	0.0690201102	0.0173428884	0.0019260827	0.0017280414	0.0001980413	0.0005926805	0.0002808248	0.0003118557	0.0032847426	0.0030713405	0.0002134021	0.0189764968	0.0	0.0	0.0	0.0
chrY	10300000	10399999	p11.1	acen	99999	0.8305383054	0.0	0.8305383054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chrY	10400000	10599999	q11.1	acen	199999	0.7499487497	0.0	0.7499487497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chrY	10600000	12399999	q11.21	gneg	1799999	0.3748502083	0.2482356935	0.1700900945	0.0303272391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0148538971	0.0	0.0	0.0	0.0
chrY	12400000	17099999	q11.221	gpos50	4699999	0.0369563908	0.0142106413	0.0293559637	0.0151578756	0.0009170215	0.0006272342	0.0002897873	0.0009272342	0.0003440426	0.0005831916	0.0025338303	0.0024591495	7.46809e-05	0.0099531936	0.0	0.0	0.0	0.0
chrY	17100000	19599999	q11.222	gneg	2499999	0.0616624247	0.0159024064	0.0527900211	0.0129652052	0.0022632009	0.0022632009	0.0	0.0003464001	0.0003384001	8e-06	0.0009368004	0.0006348003	0.0003020001	0.0330200132	0.0	0.0	0.0	0.0
chrY	19600000	23799999	q11.223	gpos50	4199999	0.0822343053	0.0057892871	0.0783471615	0.0064407158	0.0010964288	0.0008023811	0.0002940477	0.000539762	3.69048e-05	0.0005028573	0.0027326197	0.0027326197	0.0	0.0212833384	0.0	0.0	0.0	0.0
chrY	23800000	26599999	q11.23	gneg	2799999	0.0262778665	0.0091635747	0.020721436	0.0018221435	0.0013692862	0.0012942862	7.5e-05	0.0006521431	0.000344643	0.0003075001	0.0020164293	0.0017492863	0.000267143	0.022277508	0.0	0.0	0.0	0.0
chrY	26600000	57227414	q12	gvar	30627414	0.0055303396	0.0016429725	0.0042511588	0.0005940756	5.00532e-05	4.34904e-05	6.5627e-06	5.42e-06	0.0	5.42e-06	9.4164e-05	9.4164e-05	0.0	0.0004596209	0.0	0.0	0.0	0.0
